unitid,line,"lstudy","section",efrace15,efrace16,"xefrac15","xefrac16"
"204820","8","A","01","373","390",,
"204820","15","A","02","28","41",,
"204820","16","A","02","64","85",,
"204820","17","A","02","130","135",,
"204820","21","A","02","8","26",,
"204820","22","A","02","230","287",,
"204820","29","","","603","677",,
"204839","1","A","01","60","92",10,10
"204839","2","A","01","44","82",10,10
"204839","3","A","01","40","67",10,10
"204839","4","A","01","36","58",10,10
"204839","5","A","01","27","70",10,10
"204839","6","A","01","1","5",10,10
"204839","7","A","01","0","5",10,10
"204839","8","A","01","208","379",10,
"204839","11","C","01","0","4",10,10
"204839","12","C","01","4","4",10,10
"204839","14","D","01","4","8",10,10
"204839","15","A","02","11","18",10,10
"204839","16","A","02","107","217",10,10
"204839","17","A","02","13","31",10,10
"204839","18","A","02","10","37",10,10
"204839","19","A","02","26","54",10,10
"204839","20","A","02","13","12",10,10
"204839","22","A","02","180","369",10,10
"204839","25","C","02","32","73",10,10
"204839","26","C","02","14","27",10,10
"204839","28","D","02","46","100",10,10
"204839","29","","","438","856",10,
"204848","1","A","01","223","108",10,10
"204848","2","A","01","149","64",10,10
"204848","3","A","01","66","75",10,10
"204848","4","A","01","40","36",10,10
"204848","5","A","01","21","50",10,10
"204848","6","A","01","3","1",10,10
"204848","8","A","01","502","334",10,10
"204848","11","C","01","24","6",10,10
"204848","12","C","01","25","6",10,10
"204848","14","D","01","49","12",10,10
"204848","15","A","02","39","53",10,10
"204848","16","A","02","93","134",10,10
"204848","17","A","02","42","56",10,10
"204848","18","A","02","42","53",10,10
"204848","19","A","02","43","47",10,10
"204848","20","A","02","101","30",10,10
"204848","22","A","02","360","373",10,10
"204848","25","C","02","21","17",10,10
"204848","26","C","02","4","3",10,10
"204848","28","D","02","25","20",10,10
"204848","29","","","936","739",10,10
"204857","1","A","01","1355","1723",10,10
"204857","2","A","01","686","533",10,10
"204857","3","A","01","1620","1552",10,10
"204857","4","A","01","1336","1180",10,10
"204857","5","A","01","1523","1381",10,10
"204857","6","A","01","12","7",10,10
"204857","8","A","01","6532","6376",10,10
"204857","9","B","01","69","37",10,10
"204857","10","B","01","206","78",10,10
"204857","11","C","01","435","296",10,10
"204857","12","C","01","670","396",10,10
"204857","14","D","01","1380","807",10,10
"204857","15","A","02","22","21",10,10
"204857","16","A","02","124","114",10,10
"204857","17","A","02","96","58",10,10
"204857","18","A","02","78","90",10,10
"204857","19","A","02","149","233",10,10
"204857","20","A","02","66","72",10,10
"204857","22","A","02","535","588",10,10
"204857","25","C","02","61","108",10,10
"204857","26","C","02","165","141",10,10
"204857","28","D","02","226","249",10,10
"204857","29","","","8673","8020",10,10
"204866","1","A","01","54","102",,
"204866","2","A","01","54","54",,
"204866","3","A","01","72","195",,
"204866","8","A","01","180","351",,
"204866","15","A","02","17","27",,
"204866","16","A","02","53","110",,
"204866","17","A","02","78","176",,
"204866","21","A","02","58","135",,
"204866","22","A","02","206","448",,
"204866","29","","","386","799",,
"204884","1","A","01","61","9",21,21
"204884","7","A","01","11","49",21,21
"204884","8","A","01","72","58",21,21
"204884","29","","","72","58",21,21
"204893","1","A","01","3","20",10,10
"204893","3","A","01","6","40",10,10
"204893","8","A","01","9","60",10,10
"204893","29","","","9","60",10,10
"204909","1","A","01","307","263",10,10
"204909","2","A","01","33","26",10,10
"204909","3","A","01","211","220",10,10
"204909","4","A","01","116","131",10,10
"204909","5","A","01","135","150",10,10
"204909","8","A","01","802","790",10,10
"204909","15","A","02","15","18",10,10
"204909","16","A","02","3","13",10,10
"204909","17","A","02","1","2",10,10
"204909","18","A","02","1","2",10,10
"204909","19","A","02","2","3",10,10
"204909","22","A","02","22","38",10,10
"204909","29","","","824","828",10,10
"204936","1","A","01","156","238",10,10
"204936","2","A","01","69","60",10,10
"204936","3","A","01","110","172",10,10
"204936","4","A","01","122","133",10,10
"204936","5","A","01","68","126",10,10
"204936","6","A","01","12","21",10,10
"204936","8","A","01","537","750",10,10
"204936","15","A","02","0","2",10,10
"204936","16","A","02","1","1",10,10
"204936","17","A","02","2","2",10,10
"204936","18","A","02","1","2",10,10
"204936","19","A","02","8","4",10,10
"204936","20","A","02","172","550",10,10
"204936","22","A","02","184","561",10,10
"204936","29","","","721","1311",10,10
"204945","1","A","01","345","386",10,10
"204945","2","A","01","268","358",10,10
"204945","3","A","01","221","372",10,10
"204945","8","A","01","834","1116",10,10
"204945","15","A","02","678","381",10,10
"204945","16","A","02","757","609",10,10
"204945","17","A","02","407","486",10,10
"204945","22","A","02","1842","1476",10,10
"204945","29","","","2676","2592",10,10
"204954","1","A","01","24","29",10,10
"204954","2","A","01","18","32",10,10
"204954","3","A","01","17","10",10,10
"204954","8","A","01","59","71",10,10
"204954","15","A","02","69","72",10,10
"204954","16","A","02","96","93",10,10
"204954","17","A","02","52","17",10,10
"204954","22","A","02","217","182",10,10
"204954","29","","","276","253",10,10
"204972","1","A","01","6","49",21,21
"204972","3","A","01","0","39",21,21
"204972","8","A","01","6","88",21,21
"204972","15","A","02","6","24",21,21
"204972","22","A","02","6","24",21,21
"204972","29","","","12","112",21,21
"204981","29","","","3","32",10,10
"204990","1","A","01","1","7",21,21
"204990","3","A","01","0","6",21,21
"204990","8","A","01","1","13",21,21
"204990","29","","","1","13",21,21
"205009","2","A","01","38","193",10,10
"205009","3","A","01","17","55",10,10
"205009","8","A","01","55","248",10,10
"205009","16","A","02","21","105",10,10
"205009","17","A","02","10","30",10,10
"205009","22","A","02","31","135",10,10
"205009","29","","","86","383",10,10
"205027","1","A","01","13","",10,10
"205027","3","A","01","30","",10,10
"205027","4","A","01","32","",10,10
"205027","5","A","01","22","",10,10
"205027","8","A","01","97","",10,10
"205027","11","C","01","22","",10,10
"205027","12","C","01","47","",10,10
"205027","14","D","01","69","",10,10
"205027","21","A","02","4","5",10,10
"205027","22","A","02","4","5",10,10
"205027","27","C","02","17","12",10,10
"205027","28","D","02","17","12",10,10
"205027","29","","","187","17",10,10
"205045","1","A","01","32","1",21,21
"205045","3","A","01","1","0",21,21
"205045","8","A","01","33","1",21,21
"205045","29","","","33","1",21,21
"205081","1","A","01","1","5",10,10
"205081","3","A","01","1","4",10,10
"205081","8","A","01","2","9",10,10
"205081","29","","","2","9",10,10
"205090","1","A","01","1","30",10,10
"205090","3","A","01","0","27",10,10
"205090","8","A","01","1","57",10,10
"205090","15","A","02","0","3",10,10
"205090","22","A","02","0","3",10,10
"205090","29","","","1","60",10,10
"205115","29","","","33","49",21,21
"205124","9","B","01","6","13",21,21
"205124","10","B","01","23","22",21,21
"205124","11","C","01","9","12",21,21
"205124","12","C","01","11","9",21,21
"205124","14","D","01","49","56",21,21
"205124","23","B","02","10","11",21,21
"205124","24","B","02","13","23",21,21
"205124","25","C","02","6","1",21,21
"205124","26","C","02","13","11",21,21
"205124","27","C","02","5","8",21,21
"205124","28","D","02","47","54",21,21
"205124","29","","","96","110",21,21
"205160","1","A","01","21","4",10,10
"205160","2","A","01","20","2",10,10
"205160","3","A","01","35","3",10,10
"205160","7","A","01","27","4",10,10
"205160","8","A","01","103","13",10,10
"205160","15","A","02","2","",10,10
"205160","21","A","02","50","2",10,10
"205160","22","A","02","52","2",10,10
"205160","29","","","155","15",10,10
"205179","1","A","01","70","24",10,10
"205179","2","A","01","163","55",10,10
"205179","3","A","01","90","74",10,10
"205179","7","A","01","40","25",10,10
"205179","8","A","01","363","178",10,10
"205179","29","","","363","178",10,10
"205203","1","A","01","163","228",10,10
"205203","2","A","01","102","151",10,10
"205203","3","A","01","125","175",10,10
"205203","4","A","01","75","92",10,10
"205203","5","A","01","79","101",10,10
"205203","6","A","01","7","14",10,10
"205203","8","A","01","551","761",10,
"205203","15","A","02","8","13",10,10
"205203","16","A","02","20","34",10,10
"205203","17","A","02","20","28",10,10
"205203","18","A","02","4","5",10,10
"205203","19","A","02","10","6",10,10
"205203","20","A","02","88","131",10,10
"205203","22","A","02","150","217",10,10
"205203","29","","","701","978",10,
"205230","1","A","01","0","1",10,10
"205230","3","A","01","0","2",10,10
"205230","8","A","01","0","3",10,10
"205230","29","","","0","3",10,10
"205258","3","A","01","2","18",21,21
"205258","8","A","01","2","18",21,21
"205258","29","","","2","18",21,21
"205267","7","A","01","2","5",21,21
"205267","8","A","01","2","5",21,21
"205267","29","","","2","5",21,21
"205276","1","A","01","2","6",10,10
"205276","3","A","01","4","2",10,10
"205276","8","A","01","6","8",10,10
"205276","29","","","6","8",10,10
"205285","1","A","01","6","53",10,10
"205285","3","A","01","6","85",10,10
"205285","8","A","01","12","138",10,10
"205285","15","A","02","","3",10,21
"205285","17","A","02","","13",10,21
"205285","22","A","02","0","16",10,21
"205285","29","","","12","154",10,10
"205319","9","B","01","18","0",10,10
"205319","10","B","01","36","1",10,10
"205319","11","C","01","4","1",10,10
"205319","12","C","01","23","6",10,10
"205319","14","D","01","81","8",10,10
"205319","27","C","02","6","6",10,10
"205319","28","D","02","6","6",10,10
"205319","29","","","87","14",10,10
"205328","9","B","01","25","14",21,21
"205328","10","B","01","45","55",21,21
"205328","11","C","01","5","4",21,21
"205328","12","C","01","18","17",21,21
"205328","13","C","01","2","3",21,21
"205328","14","D","01","95","93",21,21
"205328","23","B","02","2","4",21,21
"205328","24","B","02","19","27",21,21
"205328","25","C","02","7","5",21,21
"205328","26","C","02","34","30",21,21
"205328","27","C","02","6","9",21,21
"205328","28","D","02","68","75",21,21
"205328","29","","","163","168",21,21
"205337","1","A","01","6","5",21,21
"205337","2","A","01","2","0",21,21
"205337","3","A","01","10","3",21,21
"205337","8","A","01","18","8",21,21
"205337","17","A","02","2","0",21,21
"205337","22","A","02","2","0",21,21
"205337","29","","","20","8",21,21
"205346","29","","","2","41",10,10
"205364","1","A","01","21","129",10,10
"205364","2","A","01","4","50",10,10
"205364","3","A","01","6","34",10,10
"205364","8","A","01","31","213",10,10
"205364","15","A","02","3","26",10,10
"205364","16","A","02","","29",10,10
"205364","21","A","02","6","21",10,10
"205364","22","A","02","9","76",10,10
"205364","29","","","40","289",10,10
"205373","1","A","01","1","4",21,21
"205373","7","A","01","15","66",21,21
"205373","8","A","01","16","70",21,21
"205373","15","A","02","3","2",21,21
"205373","21","A","02","18","41",21,21
"205373","22","A","02","21","43",21,21
"205373","29","","","37","113",21,21
"205382","7","A","01","71","232",20,20
"205382","8","A","01","71","232",20,20
"205382","29","","","71","232",20,20
"205391","7","A","01","28","29",10,10
"205391","8","A","01","28","29",10,10
"205391","29","","","28","29",10,10
"205443","1","A","01","248","362",10,10
"205443","2","A","01","306","426",10,10
"205443","3","A","01","337","359",10,10
"205443","8","A","01","891","1147",10,10
"205443","15","A","02","87","174",10,10
"205443","16","A","02","123","224",10,10
"205443","17","A","02","116","207",10,10
"205443","22","A","02","326","605",10,10
"205443","29","","","1217","1752",10,10
"205470","1","A","01","121","237",10,10
"205470","2","A","01","495","1118",10,10
"205470","3","A","01","498","353",10,10
"205470","7","A","01","412","453",10,10
"205470","8","A","01","1526","2161",10,10
"205470","15","A","02","373","880",10,10
"205470","16","A","02","1792","3274",10,10
"205470","17","A","02","896","995",10,10
"205470","21","A","02","1600","2847",10,10
"205470","22","A","02","4661","7996",10,10
"205470","29","","","6187","10157",10,10
"205513","1","A","01","2","19",10,10
"205513","2","A","01","4","34",10,10
"205513","3","A","01","1","13",10,10
"205513","8","A","01","7","66",10,10
"205513","15","A","02","1","",10,10
"205513","16","A","02","1","8",10,10
"205513","17","A","02","1","2",10,10
"205513","21","A","02","1","2",10,10
"205513","22","A","02","4","12",10,10
"205513","29","","","11","78",10,10
"205522","1","A","01","1","22",20,20
"205522","2","A","01","8","21",20,20
"205522","3","A","01","2","38",20,20
"205522","7","A","01","0","9",20,20
"205522","8","A","01","11","90",20,20
"205522","17","A","02","0","1",20,20
"205522","21","A","02","0","1",20,20
"205522","22","A","02","0","2",20,20
"205522","29","","","11","92",20,20
"205531","1","A","01","1","15",10,10
"205531","2","A","01","2","34",10,10
"205531","3","A","01","3","21",10,10
"205531","7","A","01","","1",10,10
"205531","8","A","01","6","71",10,10
"205531","15","A","02","1","1",10,10
"205531","16","A","02","1","3",10,10
"205531","17","A","02","2","4",10,10
"205531","22","A","02","4","8",10,10
"205531","29","","","10","79",10,10
"205559","1","A","01","1","4",21,21
"205559","7","A","01","15","66",21,21
"205559","8","A","01","16","70",21,21
"205559","15","A","02","3","2",21,21
"205559","21","A","02","18","41",21,21
"205559","22","A","02","21","43",21,21
"205559","29","","","37","113",21,21
"205568","1","A","01","0","12",21,21
"205568","2","A","01","0","19",21,21
"205568","8","A","01","0","31",21,21
"205568","15","A","02","0","16",21,21
"205568","16","A","02","0","7",21,21
"205568","17","A","02","0","10",21,21
"205568","22","A","02","0","33",21,21
"205568","29","","","0","64",21,21
"205610","1","A","01","52","224",20,20
"205610","2","A","01","12","19",20,20
"205610","3","A","01","86","299",20,20
"205610","7","A","01","1","0",20,20
"205610","8","A","01","151","542",20,20
"205610","15","A","02","2","15",20,20
"205610","16","A","02","0","1",20,20
"205610","17","A","02","9","18",20,20
"205610","21","A","02","7","22",20,20
"205610","22","A","02","18","56",20,20
"205610","29","","","169","598",20,20
"205629","1","A","01","125","263",20,20
"205629","2","A","01","29","57",20,20
"205629","3","A","01","152","318",20,20
"205629","8","A","01","306","638",20,20
"205629","15","A","02","13","26",20,20
"205629","16","A","02","2","8",20,20
"205629","17","A","02","42","52",20,20
"205629","21","A","02","2","6",20,20
"205629","22","A","02","59","92",20,20
"205629","29","","","365","730",20,20
"205647","1","A","01","33","75",10,10
"205647","3","A","01","104","327",10,10
"205647","8","A","01","137","402",10,10
"205647","15","A","02","4","12",10,10
"205647","17","A","02","34","81",10,10
"205647","21","A","02","5","10",10,10
"205647","22","A","02","43","103",10,10
"205647","29","","","180","505",10,10
"205656","29","","","75","44",10,10
"205665","3","A","01","42","153",10,10
