PID,category code,subcategory code
GSNZ-PZ8,3,4
GSNV-8R4,8,1
L4G1-WWM,10,1
GSD1-BWV,4,1
L2MT-YCD,2,1
GSFX-D6H,4,1
L6PQ-3MG,15,1
L6PQ-3MG,18,1
GSND-FDQ,6,4
GSND-FDQ,8,1
GSND-FDQ,8,3
GSFJ-QL8,1,6
GSF8-S5P,3,1
GSFV-S89,8,1
GSNC-X42,0,2
GSNC-X42,3,2
GSNC-X42,5,1
GSFZ-1RP,4,1
94TR-MYP,4,1
94TR-MYP,6,2
94TR-MYP,7,1
GSND-YMK,1,1
GSND-YMK,3,6
G91L-F6G,4,1
LRZ6-23C,0,1
LRZ6-23C,13,1
GSFJ-9LZ,2,1
GSFK-T83,6,7
GSFK-T83,7,1
LYH3-C6C,0,1
LYH3-C6C,1,6
GSFJ-121,9,1
GSFZ-ZP2,8,1
L6LX-L1B,0,2
L6LX-L1B,3,4
LBLG-TP1,4,1
GSNJ-5YP,8,1
GSNJ-5YP,8,2
GSFV-Z62,2,1
GSFV-Z62,3,1
GSFV-Z62,6,1
GSFV-Z62,7,1
GSNX-2ZS,6,4
GSNX-2ZS,7,1
LZ62-Q7F,0,2
LZ62-Q7F,3,2
LVGJ-YWS,0,2
GSFK-Y6T,2,1
L5Y7-1N1,6,3
L5Y7-1N1,10,1
L1C2-PWL,0,1
L1C2-PWL,1,1
GSFZ-B2Y,0,1
GSFZ-B2Y,3,2
LYWT-NRG,0,1
LYWT-NRG,13,1
GSFJ-SBQ,3,3
GSFJ-SBQ,6,2
GSNZ-Q8D,6,1
GSNZ-Q8D,6,2
GSNZ-Q8D,7,1
GSFJ-M5M,1,5
KLM8-ZVS,0,1
KLM8-ZVS,6,2
GSF4-GR4,9,1
GS9Y-F8Y,3,2
GS9Y-F8Y,3,3
GS9Y-F8Y,8,1
GSFZ-ZFQ,0,2
LKJR-SWC,6,1
LKJR-SWC,13,1
LYSW-MGK,0,1
LYSW-MGK,11,1
LVS6-XWP,11,1
KNVD-FVG,14,1
L6YD-H39,6,6
L6YD-H39,10,1
LDPX-GKF,6,2
LDPX-GKF,6,3
GSNJ-Y64,0,1
GSNJ-Y64,6,4
GSN8-YQC,0,1
GSN8-YQC,3,4
GSN8-S4K,3,2
GSFW-2Q1,0,1
GSFW-2Q1,1,6
GSFW-2Q1,6,2
9FM9-VG7,6,1
9FM9-VG7,8,1
L5DG-RDF,0,1
L5DG-RDF,3,2
L694-8NP,3,2
L694-8NP,11,1
LKG3-2YZ,0,1
LKG3-2YZ,6,1
G91Y-LD4,3,3
G91Y-LD4,8,1
L157-TFY,2,1
L221-PBG,0,1
L221-PBG,1,2
GSF8-R5Q,6,1
GSF8-R5Q,7,1
LB7T-DKV,4,1
LB7T-DKV,16,1
GSJW-STJ,6,1
GSJW-STJ,10,1
LVM1-69C,16,1
LZ8N-NZ9,1,1
LZ8N-NZ9,1,5
LZ8N-NZ9,3,2
9V79-Z86,0,1
9V79-Z86,6,2
GSND-PGZ,4,1
GSN5-128,2,1
GSND-T1S,5,1
GSNR-9RT,3,3
GSNR-9RT,3,6
GSN6-SBT,3,1
LSS3-82T,0,2
LSS3-82T,3,1
L2BW-GFD,3,4
LRN5-B2Y,0,1
LRN5-B2Y,3,2
LRN5-B2Y,5,2
LV5J-ZB7,0,1
LV5J-ZB7,11,1
LYB5-XMF,4,1
GSND-R4W,3,4
GSNZ-N8F,4,1
LZX2-JH8,6,1
LZX2-JH8,6,7
L5L9-2PH,0,1
L5L9-2PH,1,5
L5L9-2PH,3,5
GSNC-Y7S,0,1
GSNC-Y7S,4,1
GSNC-Y7S,6,1
GSNC-Y7S,7,1
L8VX-QSK,0,1
L8VX-QSK,1,1
GSNJ-S58,4,1
GSNJ-CQQ,3,6
GSNJ-CQQ,4,1
GSNJ-CQQ,6,1
GSNJ-CQQ,7,1
LX3V-B5X,3,1
GSND-1L6,6,4
GSND-1L6,7,1
GSN8-WJF,1,1
GSN8-WJF,1,5
GSN8-WJF,3,1
GSXL-8ST,8,2
GSF8-WMX,4,1
L6F3-45L,0,1
L6F3-45L,3,3
GSFV-8VT,0,1
GSFV-8VT,0,2
GSFV-8VT,3,2
L2MV-V5V,0,1
GSF8-95Q,11,1
LTZC-KJY,10,1
LVXF-N72,6,1
LVXF-N72,13,2
L19Y-TCW,1,1
L19Y-TCW,2,1
GSFV-LZG,0,1
GSFV-LZG,7,1
LYV5-QJ9,1,4
LKP9-1ZX,0,2
LKP9-1ZX,1,6
GSF2-ZM9,1,3
GSF2-ZM9,3,2
KC9V-CVD,1,6
M7G9-WLB,4,1
GSFK-DQG,6,2
GSFK-DQG,6,4
GSFK-DQG,11,1
GMSD-HNZ,0,1
GMSD-HNZ,9,1
LR51-KDK,3,2
LR51-KDK,5,1
LR51-KDK,10,1
LR51-KDK,11,1
GSND-3L8,0,1
GSND-3L8,1,1
GSND-3L8,3,1
GSND-3L8,6,1
GSND-3L8,10,1
LB1P-QXM,3,2
LV6Y-S5X,3,1
LL7P-QPC,16,1
M1DF-2P8,5,1
L5P8-XNL,6,2
L5P8-XNL,11,1
GSF8-98W,6,1
GSF8-98W,7,1
9NQK-PDF,1,4
GM9K-4QM,0,1
GM9K-4QM,1,1
GS6S-SRJ,3,1
GS31-PW6,3,1
LRJ9-XRQ,2,1
M2YK-4X2,0,2
GSF8-27B,2,1
GSF8-27B,10,1
GSNJ-VCK,6,5
GSNJ-VCK,9,1
GSFZ-R8F,1,4
L2QH-HH4,0,2
L4TM-746,3,1
GSFZ-NJJ,7,1
GSNP-R3P,13,1
GSF8-F17,7,1
GMH1-JX6,13,2
LT5W-FM3,6,1
LT5W-FM3,6,6
GSND-4Z8,4,1
L1V2-NY1,11,1
LCMG-QYM,11,1
GSFN-583,4,1
GSNZ-J44,0,2
GSNZ-J44,3,1
GSNZ-J44,3,2
LLMP-J27,1,1
LLMP-J27,1,6
GSFD-YLV,0,2
GSNC-JS7,0,1
9HXN-TBK,0,1
9HXN-TBK,3,2
GSFJ-F4H,0,1
GSFJ-F4H,11,1
L1Z2-P15,0,1
L1Z2-P15,0,2
L1Z2-P15,3,4
L1Z2-P15,3,6
L1Z2-P15,6,1
L1Z2-P15,6,6
L1Z2-P15,7,1
L1Z2-P15,10,1
GS68-ZJB,11,1
GSF8-RS3,3,6
GSF8-RS3,6,4
GSF8-RS3,12,1
GMXK-N4S,9,1
LXS2-QHD,1,1
LXS2-QHD,1,6
GSN6-QM9,4,1
GSN6-QM9,16,1
GSN8-9Y5,7,1
LB72-1QC,1,1
LB72-1QC,1,2
LB72-1QC,1,5
LHK8-L3J,0,1
LHK8-L3J,3,2
GSN8-97T,1,4
GSN8-97T,1,6
M1G1-HP3,8,2
GSFJ-RVG,0,1
GSFJ-RVG,7,1
GM2K-KT8,3,2
GSN8-FV7,11,1
LYQX-C5L,5,1
LYQX-C5L,7,1
LTH9-C95,2,1
LTH9-C95,6,1
GSNJ-98Y,0,2
GSNJ-98Y,11,1
LX7R-GH5,7,1
LB5C-983,11,1
GSND-YY4,11,1
KDMC-GSH,2,1
GSNJ-D1D,0,1
LK1J-QT5,0,1
LK1J-QT5,3,2
GSNF-2NP,16,1
L5K5-MD4,0,1
L5K5-MD4,11,1
LZBM-X36,2,1
LZBM-X36,6,1
LZBM-X36,10,1
GSFK-K4H,0,1
GSFK-K4H,1,1
GSFK-K4H,1,6
GSFK-K4H,3,4
GSNZ-LTG,2,1
LW62-BLB,2,1
9KPN-V4M,0,1
9KPN-V4M,1,3
L1RT-696,1,1
L1FB-5G6,1,6
L1FB-5G6,2,1
2V4Q-R6X,1,1
2V4Q-R6X,1,6
GSFZ-KDV,1,4
GSFJ-62V,4,1
GSFJ-62V,6,1
GSFC-77Z,7,1
GSFC-77Z,13,1
LBTT-25R,2,1
LYBT-FD9,11,1
LTGC-YFP,0,1
L29Y-9HF,10,1
LRD9-TDM,4,1
LTWW-MT8,8,2
LRHW-B96,4,1
LRHW-B96,7,1
LJPF-5L3,2,1
9KL5-SDX,1,1
GSJW-4PP,2,1
LTDH-F8K,13,2
GSFD-K1M,0,1
GSFD-K1M,2,1
GSFJ-CZN,8,1
GSFJ-CZN,8,3
LBP3-5C6,1,6
LBP3-5C6,3,1
LBP3-5C6,3,2
KL2P-W3B,0,2
KWDK-5BP,0,2
KWDK-5BP,1,2
KWDK-5BP,1,6
GSFZ-D44,1,1
GSFZ-D44,2,1
GSNZ-3SZ,9,1
LYY7-PFL,12,1
LYY7-PFL,12,2
GSFJ-9CV,6,1
GSFJ-ZPD,0,2
GSFJ-ZPD,3,2
GSFJ-ZPD,11,1
L1PJ-TTS,12,2
GSFJ-YJ2,5,1
L1WC-CJ4,0,2
L1WC-CJ4,11,1
GM3K-W84,0,2
GM3K-W84,3,2
GM3K-W84,3,5
9SDQ-74J,0,1
9SDQ-74J,11,1
GSFD-D86,0,1
GSFX-63D,1,1
LTTM-T21,2,1
LKWD-TL2,2,1
LKWD-TL2,10,1
G94K-T6J,0,1
G94K-T6J,12,2
LKZB-KJH,2,1
GSNZ-XBT,7,1
GSNZ-XBT,17,1
LRJ6-RYH,1,1
LYBS-ZR6,0,2
LYBS-ZR6,3,2
GSFN-PHT,2,1
GSND-TMK,0,1
GSND-LXV,2,1
L5GC-M2M,0,1
L5GC-M2M,11,1
GSNV-MP5,13,2
LV9P-YZY,0,1
LV9P-YZY,1,1
LR3T-GVZ,0,1
LR3T-GVZ,11,1
LR3T-GVZ,12,2
GSN8-W14,0,2
GSN8-W14,3,1
GSN8-W14,11,1
LHP8-W6M,8,3
LV1L-SXX,6,1
LBFQ-YV5,11,1
GSND-73R,1,3
LLWX-VWG,2,1
L1S9-X7R,12,2
GSF8-YWP,0,1
GSF8-YWP,1,1
GSF8-YWP,1,2
GSF8-YWP,3,4
LVWD-2ZB,0,1
LVWD-2ZB,2,1
GMW5-DX6,4,1
L63Y-6X8,3,4
L63Y-6X8,5,1
L63Y-6X8,7,1
LD1B-D8S,2,1
GSJZ-5BH,0,2
GSJZ-5BH,2,1
GSJQ-99W,0,2
GSJQ-99W,6,2
GSZD-3XC,4,1
LVND-9BT,11,1
GSNB-6DK,0,1
GSNB-6DK,3,2
GSJD-JJ3,0,1
GSJD-JJ3,1,1
GMY4-D3W,3,2
GMY4-D3W,11,1
G9DN-2WK,4,1
GSJ3-MMH,3,6
GSJZ-TFJ,0,1
LVV8-RPB,5,1
LT5X-8GC,7,1
9VS8-ZRR,1,1
9VS8-ZRR,1,2
GSJ3-XPC,10,1
GSJD-XLB,2,1
L5C1-GKR,0,1
L5C1-GKR,1,1
L5C1-GKR,2,1
GSNT-T9S,0,1
GSNT-T9S,3,1
GSNT-T9S,12,1
GSNT-T9S,12,2
GSNT-DPW,0,1
GSNT-DPW,3,2
GSJD-2B7,3,2
GSJ6-FWM,0,1
GSJ6-FWM,1,2
G9F2-D9Z,0,1
G9F2-D9Z,6,1
G9F2-D9Z,6,2
G9F2-D9Z,6,5
G9F2-D9Z,7,1
GSNV-YL2,2,1
GSNK-FX2,0,2
GSNK-FX2,12,2
L6KF-BKP,2,1
GSJ8-RFZ,6,1
GSJ8-RFZ,10,1
LQRJ-PX1,14,2
GSJF-Z2D,0,2
GSJF-Z2D,1,6
GSJ6-6X3,0,1
GSJ6-6X3,8,1
LRD4-R97,6,1
LRD4-R97,6,7
LKDS-M1J,11,1
GSNB-MH2,2,1
LVWM-69D,2,1
GSJD-8MF,4,1
L6C4-VP5,0,1
L6C4-VP5,11,1
LYD1-8S9,0,1
LYD1-8S9,0,2
LYD1-8S9,1,6
LK4Y-KL7,15,1
GM5Z-9VG,6,3
GSVV-X8N,6,2
GSVV-X8N,16,1
L5PZ-PKC,7,1
G9GW-BCV,1,1
G9GW-BCV,1,2
L7FK-4V3,0,2
L7FK-4V3,1,1
LXKL-R6H,0,1
LXKL-R6H,3,3
L613-RCB,1,2
L613-RCB,3,4
GSJS-R95,2,1
GSJD-G97,3,1
GSJD-G97,3,2
GSJ4-7NQ,1,5
GSJD-S3P,14,2
GSNV-YMK,14,2
LTQH-LY8,6,1
L22D-2NP,3,1
L22D-2NP,8,1
LDMS-G4B,3,6
LDMS-G4B,4,1
LDMS-G4B,5,1
LDMS-G4B,6,1
LDMS-G4B,6,2
LDMS-G4B,7,1
GSJ6-8SR,1,6
GSJ6-8SR,3,1
GSJ6-8SR,4,1
GSJD-TT5,0,1
GSJD-TT5,0,2
GSJ6-T6Q,11,1
9SDQ-Q51,4,1
9SDQ-Q51,6,1
9SDQ-Q51,7,1
M9DV-LC9,0,1
M9DV-LC9,3,4
GSJD-JZY,3,2
GSJD-JZY,11,1
GSJZ-C2J,3,2
LTBJ-327,5,1
GSJS-PJZ,8,1
LVNM-Q77,1,6
L2TL-19G,1,4
L2TL-19G,11,1
LBVG-RVF,0,2
LBVG-RVF,3,6
LBVG-RVF,5,1
LBVG-RVF,6,3
93G3-T4B,1,6
93G3-T4B,9,1
93G3-T4B,10,1
L21H-691,3,1
2BVC-L5C,9,1
LR5Y-JFY,3,2
GSJW-HFW,6,1
GSJW-HFW,6,2
GSJW-HFW,6,4
GSJW-HFW,7,1
GSJX-FLS,3,2
GSJX-FLS,3,3
GSJ7-1Y6,2,1
GSJQ-ZH2,0,1
GSJQ-ZH2,3,4
LRXY-VHB,0,1
LRXY-VHB,3,3
LRL1-KMQ,0,1
LRL1-KMQ,6,1
G9LF-1DJ,6,1
GSJH-TGG,8,1
GSJH-TGG,8,2
L2VD-ZBY,0,2
L2VD-ZBY,5,1
LV71-N6M,2,1
L2VY-H6L,5,1
L2VY-H6L,10,1
LR8G-6TM,0,2
LR8G-6TM,3,2
GSF9-7SJ,7,1
L15R-DXM,12,2
LYBB-3GF,5,1
L24N-B7W,0,1
L24N-B7W,1,1
L24N-B7W,1,2
LHZ5-H7H,0,1
LHZ5-H7H,0,2
LHZ5-H7H,1,3
LHZ5-H7H,3,2
LVZN-BRK,0,1
L196-NDP,6,1
GSJ7-WTL,0,1
GSJ7-WTL,3,4
L214-BBN,1,1
L214-BBN,1,2
LB93-NG7,0,1
9KPN-V49,1,5
9KPN-V49,3,1
GSJ3-CTL,0,1
GSJ3-CTL,8,1
GSJ6-7JP,0,2
LK6M-ZVD,2,1
LRBF-GWY,16,1
GSN2-1LF,5,1
L29P-Q95,3,2
GSNR-7N8,4,1
LVGB-J5R,3,1
LVGB-J5R,3,3
GSJD-5H3,3,2
GSJD-5H3,11,1
GSJZ-NPR,12,2
LBJ1-YYB,7,1
L62R-WXV,15,1
G9DN-4XR,1,3
G9DN-4XR,8,1
GSJ6-4HM,6,8
L226-1N8,7,1
LB95-WHS,6,2
L6LB-7YB,4,1
GSJ6-QLS,9,1
9V1C-8D8,3,4
9V1C-8D8,3,5
GSNV-2GQ,0,2
GSNV-2GQ,1,6
LD5P-J6S,1,6
LD5P-J6S,17,1
GSNV-BJL,4,1
GSNK-6WD,0,2
GSNK-6WD,6,1
LR2M-L4B,3,1
LZF4-MT5,14,2
L4BK-MYD,4,1
GSJZ-48X,2,1
2H2J-H3P,1,1
GSJ4-QRH,4,3
GSJX-S6Q,2,1
LJV5-738,16,1
GSJF-7NP,5,1
GSJX-WNT,6,1
GSJX-WNT,6,7
G9MN-Q48,0,1
G9MN-Q48,8,2
LY2Q-GYJ,6,1
LY2Q-GYJ,7,1
LVYV-3SW,3,6
LVYV-3SW,4,1
LVYV-3SW,4,2
LVYV-3SW,6,1
LVYV-3SW,7,1
LTQ7-LQZ,3,6
LTQ7-LQZ,5,1
GSJD-GRH,3,1
GSVV-FB5,0,1
GSVV-FB5,0,2
GSVV-FB5,1,3
GSVV-FB5,11,1
GSJ6-DX6,0,2
GSJ6-DX6,3,2
GSJZ-473,2,1
GSJX-MP8,0,1
L5LF-X23,0,2
L5LF-X23,6,2
LK4X-YSX,14,2
LTZ3-H1Z,4,1
L269-LGZ,0,1
GSJ4-P8V,3,3
GSJ6-JPR,8,1
GSJQ-HGD,0,1
GSJQ-HGD,1,3
GSJQ-HGD,3,6
GSJQ-HGD,6,1
GSJQ-HGD,6,8
GSJQ-HGD,8,1
GSXB-5JL,0,2
GSXB-5JL,3,3
GSXB-5JL,8,1
LT43-T8V,8,1
LRYL-XG1,6,1
GSJ6-H6F,2,1
GSJ6-H6F,3,4
GSJ6-H6F,12,2
LBXH-BW1,0,2
LBXH-BW1,11,1
GSJF-VJN,6,1
LVD9-F53,0,2
LT29-VYH,4,1
LT29-VYH,4,2
GSJX-79Q,8,1
GSNR-61C,6,2
GSNR-61C,6,3
MVGF-WN2,3,4
GSNB-QHH,0,1
GSNB-QHH,1,1
GSNB-QHH,1,5
L6LZ-4B6,0,1
L6LZ-4B6,3,4
LYPL-HF3,2,1
LZ2C-H1D,3,1
G9X3-WN2,0,2
L1P4-MKC,7,1
LDLG-FN5,14,2
GSJZ-HCZ,3,1
K8SP-6D5,2,1
K8SP-6D5,17,1
LVGD-WTV,10,1
LVLH-BMJ,4,1
GSJ7-P79,2,1
GSJZ-PVR,0,2
GSJZ-PVR,1,3
GSJZ-PVR,3,5
GSJ7-BSY,0,2
GSJD-67M,6,1
GSJD-67M,8,2
K6HX-57B,5,1
LV78-D7N,0,2
LV78-D7N,1,4
LR24-Q17,1,6
GSJD-64S,5,1
GSJD-64S,6,2
GSJD-64S,6,3
L1MJ-6HW,0,1
L1MJ-6HW,1,3
L1MJ-6HW,3,2
L1MJ-6HW,5,1
GSNK-LYN,5,1
GSNY-C1Y,3,6
GSNY-C1Y,6,2
GSNY-C1Y,8,3
GSNY-C1Y,10,1
GSNY-C1Y,10,2
LVC1-Z7G,0,1
LVC1-Z7G,7,1
GSJD-CY1,6,1
GSJD-CY1,7,1
GSJD-CY1,13,1
L6TR-S7Z,0,2
L6TR-S7Z,2,1
GSJQ-ZLR,2,1
GSJD-JHM,0,1
GSJD-59N,8,3
GSJ3-F4F,0,1
GSJ6-HVC,3,1
9FSR-NJB,0,1
9FSR-NJB,1,3
L2H3-KXK,3,1
L2H3-KXK,6,2
GSJ7-JVH,4,1
L1G7-7NY,3,4
GSJ6-JHJ,15,1
GSJQ-N4R,0,1
GSJQ-N4R,0,2
GSJQ-N4R,1,6
LV13-KKT,3,2
L1BH-5J6,0,1
L1BH-5J6,1,1
L1BH-5J6,1,2
L1BH-5J6,10,1
KPH7-24X,0,2
KPH7-24X,11,1
LD1S-4FH,0,1
GSJS-FWN,0,1
GSJS-FWN,6,4
GSJ6-DQ8,7,1
GSJW-327,8,2
GSJQ-SKR,0,1
GSJQ-SKR,0,2
GSJQ-SKR,2,1
GSJQ-SKR,3,2
L1K9-9XM,0,1
L1K9-9XM,1,1
L1K9-9XM,2,1
L1K9-9XM,6,4
GSJ7-JYQ,4,1
GSJD-Y65,4,1
K82Q-8XG,12,2
LYC7-HTZ,2,1
L5Z7-WQV,1,5
GSJ8-BHS,6,1
GSJD-CPS,2,1
GSJ8-5G9,1,6
GSD1-H6P,2,1
L5PB-KXT,6,1
L5PB-KXT,16,1
GSJ8-GKZ,8,2
GSJD-WXL,5,1
GSJ6-1LD,3,2
GSJ6-1LD,6,2
MSPD-XB4,1,1
MSPD-XB4,2,1
GSNY-8KN,1,6
GSNY-8KN,6,2
GSJ6-4DJ,0,2
GSJ6-4DJ,17,1
GSNT-X4Q,7,1
GSJD-88S,0,1
GSJD-88S,7,1
GSNR-DD3,1,6
LKMT-XVD,0,2
LKMT-XVD,3,1
LKMT-XVD,3,4
LKMT-XVD,6,1
LKMT-XVD,7,1
MY32-5DW,6,7
MY32-5DW,7,1
GSVR-1TH,0,1
GSVR-1TH,2,1
GSVR-1TH,3,5
GSJW-H17,0,1
GSJW-H17,3,3
GSJW-H17,6,2
LYNF-MCT,2,1
LB2V-4L6,5,1
GSNB-MSS,0,1
GSNB-MSS,17,1
LDQ3-XVR,0,1
LDQ3-XVR,3,2
LDQ3-XVR,6,2
GSJD-YW9,6,4
GSJD-YW9,6,7
GSJD-YW9,7,1
L222-HK8,0,2
L222-HK8,3,1
L222-HK8,3,2
L6Q9-TTJ,10,1
GSJ3-B8D,1,5
GSJ3-B8D,3,2
GSJ7-GKK,5,1
GSJ7-GKK,12,2
LD58-KXX,0,1
LD58-KXX,3,4
LD58-KXX,11,1
KZ77-J2G,0,2
KZ77-J2G,3,2
GSJ3-8MV,0,1
GSJ3-8MV,8,1
GSJ3-8MV,13,2
LT9P-X4K,0,1
LT9P-X4K,5,1
LT9P-X4K,6,2
L2JQ-MQS,1,1
L447-VVJ,0,1
L447-VVJ,0,2
L447-VVJ,11,1
L5XC-D2G,4,1
LVG9-G3H,0,2
LVG9-G3H,3,2
K8DF-5V5,0,1
K8DF-5V5,0,2
K8DF-5V5,3,2
LYS9-M8T,6,1
LRZB-62Z,5,1
LB5Q-R5W,7,1
GSJ6-7N3,1,6
L25W-JQZ,6,1
L25W-JQZ,6,4
LBNF-SRW,7,1
KPHL-DXH,4,1
KW6W-F6T,7,1
GSJD-595,7,1
K89D-XX5,15,1
GSJD-TD3,1,1
GMG6-PGV,4,1
LVQD-6M6,0,1
LVQD-6M6,1,1
LVQD-6M6,1,3
LVQD-6M6,6,1
LVQD-6M6,10,1
GSJZ-G7G,0,1
K8NP-WGC,0,2
K8NP-WGC,3,2
GSNV-RQ1,6,1
LHFD-4DB,0,1
LHFD-4DB,1,2
GSJW-995,5,1
GSJW-995,11,1
L1PK-JJV,11,1
GSJS-KT8,0,1
GSJS-KT8,7,1
GSJS-KT8,8,1
GSJD-3Y6,4,3
GSNK-XVS,4,1
LVJT-ZMZ,1,1
LVPH-L5W,0,1
GSJ6-V2X,0,2
GSJ6-V2X,3,2
G9BK-VJ2,0,2
G9BK-VJ2,2,1
GSJ7-RGT,3,1
GSJD-FYY,0,1
GSJD-FYY,1,3
GSJD-FYY,2,1
GSJD-FYY,11,1
GSC2-41H,3,1
GSC2-41H,3,2
GSJ6-1SB,5,1
GSJW-27Q,4,1
GSJ7-BKR,2,1
LTQP-WCP,0,2
LTQP-WCP,3,2
LTQP-WCP,8,1
LVSR-LCZ,3,2
GSC2-GF5,7,1
GSJ8-RYV,1,4
GSJQ-R2R,0,2
GSJQ-R2R,1,5
GSJQ-R2R,3,3
GSJQ-R2R,12,2
KL1M-7C3,16,1
L1QM-87G,5,2
L2PD-4SP,3,1
L2PD-4SP,6,1
L2PD-4SP,7,1
G9MQ-L3W,3,1
G9MQ-L3W,9,1
LYVK-MYS,1,1
L1DT-N9S,5,1
G912-LS3,0,1
G912-LS3,5,1
G912-LS3,6,1
G912-LS3,10,1
27N5-NY5,0,2
27N5-NY5,1,6
GSJF-6XZ,1,4
GSJW-ZQP,4,1
LRT5-FRJ,0,2
LRT5-FRJ,11,1
LHKW-DG6,7,1
GSNB-FMJ,0,1
GSNB-FMJ,1,6
G923-CHD,4,1
GSJD-K7Y,0,1
GSJD-K7Y,3,4
L568-G8M,2,1
LVS5-2TM,2,1
GSJ6-821,1,5
GSJ7-RMG,0,1
GSJ7-RMG,1,3
LNVM-7YW,14,2
KJ4L-PV7,0,1
LRGD-9WT,0,2
L1X2-72S,7,1
L1X2-72S,8,2
GSJ6-VJW,0,1
GSJ6-VJW,3,1
GSJ6-VJW,4,4
GSZ2-CCJ,1,5
GSJQ-KVG,0,2
GSJQ-KVG,7,1
2738-CQP,0,1
2738-CQP,3,4
2738-CQP,6,4
2738-CQP,8,2
LKZ1-JTR,3,1
LKZ1-JTR,3,2
L2L5-LK4,0,1
L2L5-LK4,1,1
L2L5-LK4,1,5
L2L5-LK4,1,6
GSNT-K1R,0,1
GSNT-K1R,1,5
LJ57-92J,0,1
LJ57-92J,6,4
GSNK-DCK,0,1
GSNK-DCK,7,1
GSJD-9VP,2,1
L6FJ-8N4,0,1
L6FJ-8N4,6,1
GSJW-2JH,2,1
LJV4-7YK,2,1
GSJ3-1RB,6,4
GSJ3-1RB,8,2
L8SM-LVB,2,1
GMP8-QSN,0,2
GMP8-QSN,7,1
GSJD-PB5,4,1
L695-ZB4,16,1
GSJD-WJ1,4,1
MS95-Q55,13,1
GSJ7-XPM,0,1
GSJ7-XPM,1,6
GSJ7-XPM,15,1
GSJ7-4HQ,2,1
GS6C-8TY,0,1
KCSF-2JS,0,2
GSNV-184,2,1
L1F4-P26,6,7
L1F4-P26,10,1
L1F4-P26,16,1
L1Z2-MQN,0,1
LYZ7-9WG,0,1
LYZ7-9WG,1,3
LYZ7-9WG,11,1
GSJ8-H6X,2,1
GSJ8-H6X,6,1
GSJ8-H6X,7,1
GSNK-4LQ,4,1
L2R4-9ST,1,1
LYQX-SYP,2,1
GSJQ-16B,0,1
GSJQ-16B,0,2
GSJQ-16B,3,1
GSJQ-16B,8,1
GSJD-1W5,0,1
GSJD-1W5,6,2
GSNK-YBM,0,1
GSNK-YBM,0,2
GSNK-YBM,2,1
LBCF-BZ9,1,1
G9PH-MTK,1,6
LC6H-1XG,0,1
LC6H-1XG,1,2
LC6H-1XG,6,1
LC6H-1XG,7,1
LC6H-1XG,13,2
GSJ8-R6Q,0,2
GSJD-JQH,2,1
L835-PLZ,3,2
9M7F-WWM,13,3
GSJ7-BW5,0,1
GSJ7-BW5,6,1
GSJ8-186,1,5
LVKC-CVW,0,1
LVKC-CVW,0,2
GSJD-4KW,5,1
9VW6-Y5G,0,1
L2N2-TXZ,4,1
GSNT-L1R,11,1
GSJZ-49P,4,1
L5B2-NGX,5,1
L5B2-NGX,6,2
GSJ3-2YW,4,1
MKWP-X5L,2,1
MKWP-X5L,3,5
MKWP-X5L,11,1
GSJ6-G1Y,6,2
GSNR-ZYY,4,1
GMNG-JLJ,1,2
GSJ6-DNZ,11,1
LY8W-W2D,0,1
L1XD-95J,3,6
L1XD-95J,6,2
L1XD-95J,11,1
LBM2-DN7,0,2
LBM2-DN7,6,3
GSJ3-5HK,2,1
L63F-3D2,2,1
LR2F-4RF,2,1
GSJ7-BPN,1,1
GSJD-DDS,0,1
GSJD-DDS,3,2
GM91-YKQ,6,1
GM91-YKQ,6,2
GM91-YKQ,10,1
GSJQ-8M2,3,2
GSJQ-8M2,3,3
GSJQ-8M2,11,1
GSJZ-662,0,2
GSJZ-662,3,2
L2XC-1YC,2,1
G97M-4JJ,1,5
G97M-4JJ,1,6
G97M-4JJ,3,1
G98R-4XY,3,1
99TP-G7S,15,1
GSJW-MW6,16,1
LDF8-TSP,0,1
LDF8-TSP,1,1
LZGM-HBM,4,1
GSJW-JBC,1,1
GSJF-CTB,1,5
GSJD-Q4G,0,1
GSJD-Q4G,10,1
GSJ3-BSL,0,1
GSJ3-BSL,3,2
GSJ3-BSL,11,1
GSJD-W74,7,1
GSJZ-PQX,1,2
GSJQ-25W,1,1
GSJQ-25W,8,1
GSJ6-7N1,2,1
GSNR-8M9,2,1
GSJD-Y7R,0,2
GSJW-WDM,8,2
LRG7-NMS,0,1
LRG7-NMS,1,1
LRG7-NMS,1,2
GSJX-H6B,1,4
GSJ8-8QS,4,1
LLWM-S3P,17,1
G9S1-S53,5,1
G9S1-S53,6,2
GSNY-YGT,2,1
L111-LF7,4,1
GSJ7-8V2,0,1
GSJ7-8V2,6,2
GSNK-QB5,7,1
GSJD-L29,4,1
LTX1-H62,1,1
LTX1-H62,3,4
GSJ3-TFK,0,1
GSJ3-TFK,17,1
G96C-RZ6,0,1
G96C-RZ6,3,4
G96C-RZ6,10,2
LKT8-GZY,6,1
LKT8-GZY,7,1
LKT8-GZY,10,1
LRYW-7DL,0,1
LRYW-7DL,3,2
L8Y9-8ZX,0,1
GSNK-YHT,0,2
GSJ7-PGC,7,1
LKQV-KTY,15,1
LNB3-NX9,4,1
L5NY-HKW,0,2
L5NY-HKW,3,2
L5NY-HKW,11,1
GSJX-MRF,2,1
L51P-CYV,6,2
L51P-CYV,6,3
