PID,code,social,honorary_or_political,obs15,professional,professional,gent_club,country_club,frat_order,hereditary,undergrad_club
GSF2-HZ1,40,1,0,1.0,0,0,0,0,0,0,0
GSF2-HZ1,87,1,0,1.0,0,0,0,0,0,0,0
GSF2-HZ1,175,0,0,1.0,1,0,0,0,0,0,0
GSF2-HZ1,188,1,0,1.0,0,0,0,0,0,0,0
GSJ7-8D2,177,1,0,1.0,0,0,0,0,0,0,0
GSJ7-8D2,193,0,0,1.0,1,0,0,0,0,0,0
GSJ7-8D2,208,1,1,1.0,0,0,0,0,0,0,0
GSJ7-8D2,223,0,0,1.0,1,0,0,0,0,0,0
LD56-QYF,41,1,0,1.0,0,0,0,0,0,0,0
LD56-QYF,87,1,0,1.0,0,0,0,0,0,0,0
GSFN-P5W,5,0,0,1.0,1,0,0,0,0,0,0
GSFN-P5W,16,0,0,1.0,0,1,0,0,0,0,0
GSFN-P5W,59,1,0,1.0,0,0,0,0,1,0,0
GSFN-P5W,86,1,1,1.0,0,0,0,0,0,0,0
GSFN-P5W,87,1,0,1.0,0,0,0,0,0,0,0
GSFN-P5W,135,0,0,1.0,0,0,0,0,0,0,0
GSFN-P5W,160,0,0,1.0,0,1,0,0,0,0,0
GSFN-P5W,168,0,0,1.0,1,0,0,0,0,0,0
GSFN-P5W,189,0,0,1.0,0,1,0,0,0,0,0
GSFN-P5W,215,1,0,1.0,0,0,0,0,1,0,0
GSFN-P5W,287,1,1,1.0,0,0,0,0,0,0,0
LYC3-WQ3,16,0,0,1.0,0,1,0,0,0,0,0
LYC3-WQ3,83,0,0,1.0,0,1,0,0,0,0,0
LYC3-WQ3,175,0,0,1.0,1,0,0,0,0,0,0
LYC3-WQ3,189,0,0,1.0,0,1,0,0,0,0,0
LTL6-4ZH,32,1,0,1.0,0,0,0,1,0,0,0
LTL6-4ZH,168,0,0,1.0,1,0,0,0,0,0,0
LTL6-4ZH,170,1,0,1.0,0,0,0,0,0,0,0
LTL6-4ZH,189,0,0,1.0,0,1,0,0,0,0,0
LTL6-4ZH,200,0,0,1.0,1,0,0,0,0,0,0
LTL6-4ZH,208,1,1,1.0,0,0,0,0,0,0,0
GSF8-S1D,5,0,0,1.0,1,0,0,0,0,0,0
GSF8-S1D,168,0,0,1.0,1,0,0,0,0,0,0
GSN6-91X,168,0,0,1.0,1,0,0,0,0,0,0
LR23-K31,4,0,0,1.0,1,0,0,0,0,0,0
LR23-K31,186,0,0,1.0,1,0,0,0,0,0,0
GSN8-6QW,188,1,0,1.0,0,0,0,0,0,0,0
GSF7-YW4,3,0,0,1.0,1,0,0,0,0,0,0
GSF7-YW4,10,0,0,1.0,1,0,0,0,0,0,0
GSF7-YW4,24,0,0,1.0,1,0,0,0,0,0,0
GSF7-YW4,191,0,0,1.0,1,0,0,0,0,0,0
GSNC-R2Q,49,1,0,1.0,0,0,0,0,0,0,0
GSNC-R2Q,87,1,0,1.0,0,0,0,0,0,0,0
GSNC-R2Q,168,0,0,1.0,1,0,0,0,0,0,0
MT4D-9QV,171,1,0,1.0,0,0,0,0,0,0,0
L44G-PKQ,2,0,1,1.0,1,0,0,0,0,0,0
L44G-PKQ,32,1,0,1.0,0,0,0,1,0,0,0
L44G-PKQ,79,1,0,1.0,0,0,0,1,0,0,0
L44G-PKQ,90,0,0,1.0,1,0,0,0,0,0,0
L44G-PKQ,175,0,0,1.0,1,0,0,0,0,0,0
L44G-PKQ,185,0,0,1.0,1,0,0,0,0,0,0
L44G-PKQ,188,1,0,1.0,0,0,0,0,0,0,0
L44G-PKQ,194,0,0,1.0,1,0,0,0,0,0,0
K2W5-PZ7,197,0,0,1.0,1,0,0,0,0,0,0
L1LV-T6N,191,0,0,1.0,1,0,0,0,0,0,0
GMC1-G83,170,1,0,1.0,0,0,0,0,0,0,0
GMC1-G83,175,0,0,1.0,1,0,0,0,0,0,0
GMNN-WCW,87,1,0,1.0,0,0,0,0,0,0,0
GMNN-WCW,136,0,0,1.0,0,0,0,0,0,0,0
GMNN-WCW,169,1,0,1.0,0,0,0,1,0,0,0
LRJ6-84Y,44,1,0,1.0,0,0,0,0,0,0,0
LRJ6-84Y,87,1,0,1.0,0,0,0,0,0,0,0
LVD6-19D,32,1,0,1.0,0,0,0,1,0,0,0
LVD6-19D,46,1,0,1.0,0,0,0,0,0,0,0
LVD6-19D,87,1,0,1.0,0,0,0,0,0,0,0
LVD6-19D,169,1,0,1.0,0,0,0,1,0,0,0
LVD6-19D,232,1,0,1.0,0,0,0,1,0,0,0
GSFJ-25Y,87,1,0,1.0,0,0,0,0,0,0,0
GSFJ-25Y,97,0,0,1.0,1,0,0,0,0,0,0
GSFJ-25Y,135,0,0,1.0,0,0,0,0,0,0,0
GSFJ-25Y,196,0,0,1.0,1,0,0,0,0,0,0
L3FW-DYW,65,0,0,1.0,1,0,0,0,0,0,0
L3FW-DYW,186,0,0,1.0,1,0,0,0,0,0,0
LCY3-PJP,188,1,0,1.0,0,0,0,0,0,0,0
LYJ4-DSK,32,1,0,1.0,0,0,0,1,0,0,0
LYJ4-DSK,79,1,0,1.0,0,0,0,1,0,0,0
LYJ4-DSK,128,1,0,1.0,0,0,0,1,0,0,0
GSND-J7D,32,1,0,1.0,0,0,0,1,0,0,0
GSND-J7D,49,1,0,1.0,0,0,0,0,0,0,0
GSND-J7D,87,1,0,1.0,0,0,0,0,0,0,0
GSND-J7D,132,0,0,1.0,0,0,0,0,0,0,0
GSND-J7D,189,0,0,1.0,0,1,0,0,0,0,0
GSND-J7D,193,0,0,1.0,1,0,0,0,0,0,0
GSND-J7D,200,0,0,1.0,1,0,0,0,0,0,0
GSNZ-PZ8,46,1,0,1.0,0,0,0,0,0,0,0
GSNZ-PZ8,87,1,0,1.0,0,0,0,0,0,0,0
GSNZ-PZ8,104,0,0,1.0,1,0,0,0,0,0,0
GSNZ-PZ8,159,0,0,1.0,1,0,0,0,0,0,0
GSNZ-PZ8,199,0,0,1.0,1,0,0,0,0,0,0
GSNZ-PZ8,216,1,0,1.0,0,0,0,0,0,1,0
GSNV-8R4,46,1,0,1.0,0,0,0,0,0,0,0
GSNV-8R4,87,1,0,1.0,0,0,0,0,0,0,0
GSNV-8R4,208,1,1,1.0,0,0,0,0,0,0,0
GSD1-BWV,3,0,0,1.0,1,0,0,0,0,0,0
GSD1-BWV,11,0,0,1.0,1,0,0,0,0,0,0
GSD1-BWV,19,0,0,1.0,1,0,0,0,0,0,0
GSD1-BWV,45,1,0,1.0,0,0,0,0,0,0,0
GSD1-BWV,59,1,0,1.0,0,0,0,0,1,0,0
GSD1-BWV,87,1,0,1.0,0,0,0,0,0,0,0
GSD1-BWV,92,0,0,1.0,1,0,0,0,0,0,0
GSD1-BWV,114,0,0,1.0,1,0,0,0,0,0,0
GSD1-BWV,175,0,0,1.0,1,0,0,0,0,0,0
GSD1-BWV,188,1,0,1.0,0,0,0,0,0,0,0
GSFX-D6H,141,0,0,1.0,1,0,0,0,0,0,0
GSFX-D6H,175,0,0,1.0,1,0,0,0,0,0,0
GSFX-D6H,194,0,0,1.0,1,0,0,0,0,0,0
GSFX-D6H,208,1,1,1.0,0,0,0,0,0,0,0
GSFX-D6H,231,1,0,1.0,0,0,1,0,0,0,0
GS6F-M9G,81,1,0,1.0,0,0,1,0,0,0,0
GS6F-M9G,87,1,0,1.0,0,0,0,0,0,0,0
GS6F-M9G,136,0,0,1.0,0,0,0,0,0,0,0
GS6F-M9G,168,0,0,1.0,1,0,0,0,0,0,0
GSND-FDQ,188,1,0,1.0,0,0,0,0,0,0,0
GSFV-S89,47,1,0,1.0,0,0,0,0,0,0,0
GSFV-S89,87,1,0,1.0,0,0,0,0,0,0,0
GSFV-S89,188,1,0,1.0,0,0,0,0,0,0,0
GSFV-S89,268,1,0,1.0,0,0,0,0,0,0,0
GSNC-X42,58,1,0,1.0,0,0,0,0,1,0,0
GSNC-X42,189,0,0,1.0,0,1,0,0,0,0,0
GSNC-X42,193,0,0,1.0,1,0,0,0,0,0,0
GSFZ-1RP,19,0,0,1.0,1,0,0,0,0,0,0
GSFZ-1RP,41,1,0,1.0,0,0,0,0,0,0,0
GSFZ-1RP,54,1,0,1.0,0,0,0,0,0,0,1
GSFZ-1RP,61,0,0,1.0,1,0,0,0,0,0,0
GSFZ-1RP,87,1,0,1.0,0,0,0,0,0,0,0
GSFZ-1RP,169,1,0,1.0,0,0,0,1,0,0,0
GSFZ-1RP,170,1,0,1.0,0,0,0,0,0,0,0
GSFZ-1RP,175,0,0,1.0,1,0,0,0,0,0,0
GSFZ-1RP,185,0,0,1.0,1,0,0,0,0,0,0
GSFZ-1RP,194,0,0,1.0,1,0,0,0,0,0,0
GSFZ-1RP,262,1,0,1.0,0,0,0,0,0,0,0
GSFZ-1RP,343,1,0,1.0,0,0,0,0,0,0,1
94TR-MYP,175,0,0,1.0,1,0,0,0,0,0,0
GSND-YMK,169,1,0,1.0,0,0,0,1,0,0,0
GSND-YMK,176,1,0,1.0,0,0,0,1,0,0,0
GSND-YMK,180,1,0,1.0,0,0,1,0,0,0,0
GSND-YMK,182,1,0,1.0,0,0,1,0,0,0,0
GSND-YMK,284,1,0,1.0,0,0,1,0,0,0,0
LRZ6-23C,127,0,0,1.0,1,0,0,0,0,0,0
LRZ6-23C,188,1,0,1.0,0,0,0,0,0,0,0
GSFJ-9LZ,5,0,0,1.0,1,0,0,0,0,0,0
GSFJ-9LZ,168,0,0,1.0,1,0,0,0,0,0,0
GSFK-T83,142,1,0,1.0,0,0,0,0,1,0,0
GSFK-T83,186,0,0,1.0,1,0,0,0,0,0,0
LYH3-C6C,32,1,0,1.0,0,0,0,1,0,0,0
LYH3-C6C,46,1,0,1.0,0,0,0,0,0,0,0
LYH3-C6C,87,1,0,1.0,0,0,0,0,0,0,0
LYH3-C6C,169,1,0,1.0,0,0,0,1,0,0,0
LYH3-C6C,170,1,0,1.0,0,0,0,0,0,0,0
LYH3-C6C,182,1,0,1.0,0,0,1,0,0,0,0
GSNJ-5YP,32,1,0,1.0,0,0,0,1,0,0,0
GSNJ-5YP,71,1,0,1.0,0,0,1,0,0,0,0
GSNJ-5YP,169,1,0,1.0,0,0,0,1,0,0,0
GSNJ-5YP,246,1,0,1.0,0,0,1,0,0,0,0
GSFV-Z62,177,1,0,1.0,0,0,0,0,0,0,0
GSFV-Z62,189,0,0,1.0,0,1,0,0,0,0,0
GSNX-2ZS,175,0,0,1.0,1,0,0,0,0,0,0
GSNX-2ZS,186,0,0,1.0,1,0,0,0,0,0,0
GSNX-2ZS,188,1,0,1.0,0,0,0,0,0,0,0
GSNX-2ZS,189,0,0,1.0,0,1,0,0,0,0,0
GSNX-2ZS,190,0,0,1.0,1,0,0,0,0,0,0
LZ62-Q7F,41,1,0,1.0,0,0,0,0,0,0,0
LZ62-Q7F,87,1,0,1.0,0,0,0,0,0,0,0
LZ62-Q7F,170,1,0,1.0,0,0,0,0,0,0,0
LZ62-Q7F,193,0,0,1.0,1,0,0,0,0,0,0
LVGJ-YWS,168,0,0,1.0,1,0,0,0,0,0,0
LVGJ-YWS,169,1,0,1.0,0,0,0,1,0,0,0
LVGJ-YWS,199,0,0,1.0,1,0,0,0,0,0,0
GSFK-Y6T,48,1,0,1.0,0,0,0,0,0,0,0
GSFK-Y6T,53,1,0,1.0,0,0,0,0,0,0,0
GSFK-Y6T,87,1,0,1.0,0,0,0,0,0,0,0
GSFK-Y6T,168,0,0,1.0,1,0,0,0,0,0,0
L5Y7-1N1,6,0,0,1.0,1,0,0,0,0,0,0
L5Y7-1N1,87,1,0,1.0,0,0,0,0,0,0,0
L5Y7-1N1,190,0,0,1.0,1,0,0,0,0,0,0
L5Y7-1N1,193,0,0,1.0,1,0,0,0,0,0,0
L5Y7-1N1,224,0,0,1.0,1,0,0,0,0,0,0
L1C2-PWL,32,1,0,1.0,0,0,0,1,0,0,0
L1C2-PWL,85,1,0,1.0,0,0,0,1,0,0,0
L1C2-PWL,142,1,0,1.0,0,0,0,0,1,0,0
GSFZ-B2Y,32,1,0,1.0,0,0,0,1,0,0,0
GSFZ-B2Y,34,1,0,1.0,0,0,1,0,0,0,0
GSFZ-B2Y,49,1,0,1.0,0,0,0,0,0,0,0
GSFZ-B2Y,85,1,0,1.0,0,0,0,1,0,0,0
GSFZ-B2Y,87,1,0,1.0,0,0,0,0,0,0,0
GSFZ-B2Y,169,1,0,1.0,0,0,0,1,0,0,0
GSFZ-B2Y,316,1,0,1.0,0,0,1,0,0,0,0
LYWT-NRG,3,0,0,1.0,1,0,0,0,0,0,0
LYWT-NRG,41,1,0,1.0,0,0,0,0,0,0,0
LYWT-NRG,52,1,0,1.0,0,0,0,0,0,0,0
LYWT-NRG,87,1,0,1.0,0,0,0,0,0,0,0
LYWT-NRG,106,0,0,1.0,1,0,0,0,0,0,0
LYWT-NRG,186,0,0,1.0,1,0,0,0,0,0,0
GSNZ-Q8D,4,0,0,1.0,1,0,0,0,0,0,0
GSNZ-Q8D,106,0,0,1.0,1,0,0,0,0,0,0
GSNZ-Q8D,186,0,0,1.0,1,0,0,0,0,0,0
KLM8-ZVS,55,0,0,1.0,1,0,0,0,0,0,0
KLM8-ZVS,59,1,0,1.0,0,0,0,0,1,0,0
KLM8-ZVS,193,0,0,1.0,1,0,0,0,0,0,0
GS9Y-F8Y,46,1,0,1.0,0,0,0,0,0,0,0
GS9Y-F8Y,87,1,0,1.0,0,0,0,0,0,0,0
GS9Y-F8Y,194,0,0,1.0,1,0,0,0,0,0,0
GS9Y-F8Y,195,0,0,1.0,1,0,0,0,0,0,0
GSFZ-ZFQ,46,1,0,1.0,0,0,0,0,0,0,0
GSFZ-ZFQ,51,1,0,1.0,0,0,0,0,0,0,1
GSFZ-ZFQ,87,1,0,1.0,0,0,0,0,0,0,0
GSFZ-ZFQ,189,0,0,1.0,0,1,0,0,0,0,0
GSFZ-ZFQ,193,0,0,1.0,1,0,0,0,0,0,0
GSFZ-ZFQ,207,1,0,1.0,0,0,0,0,0,0,0
LKJR-SWC,4,0,0,1.0,1,0,0,0,0,0,0
LKJR-SWC,186,0,0,1.0,1,0,0,0,0,0,0
LKJR-SWC,188,1,0,1.0,0,0,0,0,0,0,0
LYSW-MGK,32,1,0,1.0,0,0,0,1,0,0,0
LYSW-MGK,87,1,0,1.0,0,0,0,0,0,0,0
LYSW-MGK,169,1,0,1.0,0,0,0,1,0,0,0
LYSW-MGK,178,1,0,1.0,0,0,0,1,0,0,0
LYSW-MGK,206,1,0,1.0,0,0,1,0,0,0,0
LYSW-MGK,214,0,0,1.0,1,0,0,0,0,0,0
LVS6-XWP,192,0,0,1.0,1,0,0,0,0,0,0
LVS6-XWP,194,0,0,1.0,1,0,0,0,0,0,0
L6YD-H39,10,0,0,1.0,1,0,0,0,0,0,0
L6YD-H39,32,1,0,1.0,0,0,0,1,0,0,0
L6YD-H39,49,1,0,1.0,0,0,0,0,0,0,0
L6YD-H39,69,0,1,1.0,0,0,0,0,0,0,1
L6YD-H39,87,1,0,1.0,0,0,0,0,0,0,0
L6YD-H39,208,1,1,1.0,0,0,0,0,0,0,0
LDPX-GKF,3,0,0,1.0,1,0,0,0,0,0,0
LDPX-GKF,6,0,0,1.0,1,0,0,0,0,0,0
LDPX-GKF,88,0,1,1.0,1,0,0,0,0,0,0
LDPX-GKF,169,1,0,1.0,0,0,0,1,0,0,0
LDPX-GKF,190,0,0,1.0,1,0,0,0,0,0,0
GSNJ-Y64,55,0,0,1.0,1,0,0,0,0,0,0
GSNJ-Y64,193,0,0,1.0,1,0,0,0,0,0,0
GSN8-YQC,103,0,0,1.0,1,0,0,0,0,0,0
GSN8-YQC,268,1,0,1.0,0,0,0,0,0,0,0
GSFW-2Q1,10,0,0,1.0,1,0,0,0,0,0,0
GSFW-2Q1,17,0,0,1.0,1,0,0,0,0,0,0
GSFW-2Q1,41,1,0,1.0,0,0,0,0,0,0,0
GSFW-2Q1,87,1,0,1.0,0,0,0,0,0,0,0
GSFW-2Q1,200,0,0,1.0,1,0,0,0,0,0,0
GSFW-2Q1,223,0,0,1.0,1,0,0,0,0,0,0
9FM9-VG7,63,0,0,1.0,1,0,0,0,0,0,0
9FM9-VG7,140,0,0,1.0,0,0,0,0,0,0,0
9FM9-VG7,188,1,0,1.0,0,0,0,0,0,0,0
GSNR-Q7H,180,1,0,1.0,0,0,1,0,0,0,0
L5DG-RDF,32,1,0,1.0,0,0,0,1,0,0,0
L5DG-RDF,46,1,0,1.0,0,0,0,0,0,0,0
L5DG-RDF,82,1,0,1.0,0,0,0,0,0,0,0
L5DG-RDF,87,1,0,1.0,0,0,0,0,0,0,0
L5DG-RDF,299,1,0,1.0,0,1,1,0,0,0,0
LJGC-8NP,45,1,0,1.0,0,0,0,0,0,0,0
LJGC-8NP,87,1,0,1.0,0,0,0,0,0,0,0
L694-8NP,175,0,0,1.0,1,0,0,0,0,0,0
LKG3-2YZ,19,0,0,1.0,1,0,0,0,0,0,0
LKG3-2YZ,32,1,0,1.0,0,0,0,1,0,0,0
LKG3-2YZ,40,1,0,1.0,0,0,0,0,0,0,0
LKG3-2YZ,85,1,0,1.0,0,0,0,1,0,0,0
LKG3-2YZ,87,1,0,1.0,0,0,0,0,0,0,0
LKG3-2YZ,90,0,0,1.0,1,0,0,0,0,0,0
LKG3-2YZ,175,0,0,1.0,1,0,0,0,0,0,0
LKG3-2YZ,185,0,0,1.0,1,0,0,0,0,0,0
L221-PBG,32,1,0,1.0,0,0,0,1,0,0,0
L221-PBG,42,1,0,1.0,0,0,0,0,0,0,0
L221-PBG,87,1,0,1.0,0,0,0,0,0,0,0
L221-PBG,132,0,0,1.0,0,0,0,0,0,0,0
L221-PBG,156,0,1,1.0,1,0,0,0,0,0,0
L221-PBG,169,1,0,1.0,0,0,0,1,0,0,0
GSF8-R5Q,12,0,0,1.0,1,0,0,0,0,0,0
GSF8-R5Q,201,1,0,1.0,0,0,0,0,0,0,0
LZ8N-NZ9,32,1,0,1.0,0,0,0,1,0,0,0
LZ8N-NZ9,285,1,0,1.0,0,0,1,0,0,0,0
9V79-Z86,3,0,0,1.0,1,0,0,0,0,0,0
9V79-Z86,46,1,0,1.0,0,0,0,0,0,0,0
9V79-Z86,87,1,0,1.0,0,0,0,0,0,0,0
9V79-Z86,96,0,0,1.0,1,0,0,0,0,0,0
9V79-Z86,170,1,0,1.0,0,0,0,0,0,0,0
9V79-Z86,183,1,0,1.0,0,0,1,0,0,0,0
9V79-Z86,190,0,0,1.0,1,0,0,0,0,0,0
9V79-Z86,199,0,0,1.0,1,0,0,0,0,0,0
GSND-PGZ,8,0,0,1.0,1,0,0,0,0,0,0
GSND-PGZ,19,0,0,1.0,1,0,0,0,0,0,0
GSND-PGZ,27,1,0,1.0,0,0,0,0,1,0,0
GSND-PGZ,32,1,0,1.0,0,0,0,1,0,0,0
GSND-PGZ,61,0,0,1.0,1,0,0,0,0,0,0
GSND-PGZ,89,0,1,1.0,0,0,0,0,0,0,0
GSND-PGZ,92,0,0,1.0,1,0,0,0,0,0,0
GSND-PGZ,175,0,0,1.0,1,0,0,0,0,0,0
GSND-PGZ,177,1,0,1.0,0,0,0,0,0,0,0
GSN5-128,54,1,0,1.0,0,0,0,0,0,0,1
GSN5-128,87,1,0,1.0,0,0,0,0,0,0,0
GSN5-128,164,1,0,1.0,0,0,0,0,1,0,0
GSN5-128,168,0,0,1.0,1,0,0,0,0,0,0
GSN5-128,188,1,0,1.0,0,0,0,0,0,0,0
GSN5-128,216,1,0,1.0,0,0,0,0,0,1,0
GSN5-128,343,1,0,1.0,0,0,0,0,0,0,1
GSNR-9RT,17,0,0,1.0,1,0,0,0,0,0,0
GSNR-9RT,46,1,0,1.0,0,0,0,0,0,0,0
GSNR-9RT,87,1,0,1.0,0,0,0,0,0,0,0
GSNR-9RT,132,0,0,1.0,0,0,0,0,0,0,0
GSNR-9RT,232,1,0,1.0,0,0,0,1,0,0,0
GSN6-SBT,87,1,0,1.0,0,0,0,0,0,0,0
GSN6-SBT,249,1,0,1.0,0,0,1,0,0,0,0
L2BW-GFD,46,1,0,1.0,0,0,0,0,0,0,0
L2BW-GFD,87,1,0,1.0,0,0,0,0,0,0,0
L2BW-GFD,159,0,0,1.0,1,0,0,0,0,0,0
L2BW-GFD,189,0,0,1.0,0,1,0,0,0,0,0
LV5J-ZB7,37,1,0,1.0,0,0,0,1,0,0,0
LV5J-ZB7,54,1,0,1.0,0,0,0,0,0,0,1
LV5J-ZB7,176,1,0,1.0,0,0,0,1,0,0,0
LV5J-ZB7,343,1,0,1.0,0,0,0,0,0,0,1
LYB5-XMF,19,0,0,1.0,1,0,0,0,0,0,0
LYB5-XMF,32,1,0,1.0,0,0,0,1,0,0,0
LYB5-XMF,95,0,0,1.0,1,0,0,0,0,0,0
LYB5-XMF,114,0,0,1.0,1,0,0,0,0,0,0
LYB5-XMF,175,0,0,1.0,1,0,0,0,0,0,0
GSNZ-N8F,19,0,0,1.0,1,0,0,0,0,0,0
GSNZ-N8F,59,1,0,1.0,0,0,0,0,1,0,0
GSNZ-N8F,87,1,0,1.0,0,0,0,0,0,0,0
GSNZ-N8F,134,0,0,1.0,0,0,0,0,0,0,0
GSNZ-N8F,175,0,0,1.0,1,0,0,0,0,0,0
LZX2-JH8,18,0,0,1.0,1,0,0,0,0,0,0
LZX2-JH8,74,0,1,1.0,0,0,0,0,0,0,0
LZX2-JH8,189,0,0,1.0,0,1,0,0,0,0,0
L5L9-2PH,76,1,0,1.0,0,0,1,0,0,0,0
L5L9-2PH,85,1,0,1.0,0,0,0,1,0,0,0
L5L9-2PH,143,1,0,1.0,0,0,0,1,0,0,0
L5L9-2PH,169,1,0,1.0,0,0,0,1,0,0,0
GSNC-Y7S,19,0,0,1.0,1,0,0,0,0,0,0
GSNC-Y7S,74,0,1,1.0,0,0,0,0,0,0,0
GSNC-Y7S,87,1,0,1.0,0,0,0,0,0,0,0
GSNC-Y7S,175,0,0,1.0,1,0,0,0,0,0,0
GSNC-Y7S,207,1,0,1.0,0,0,0,0,0,0,0
L8VX-QSK,41,1,0,1.0,0,0,0,0,0,0,0
L8VX-QSK,87,1,0,1.0,0,0,0,0,0,0,0
L8VX-QSK,136,0,0,1.0,0,0,0,0,0,0,0
L8VX-QSK,147,1,0,1.0,0,0,0,1,0,0,0
L8VX-QSK,195,0,0,1.0,1,0,0,0,0,0,0
LJ52-NCX,46,1,0,1.0,0,0,0,0,0,0,0
LJ52-NCX,87,1,0,1.0,0,0,0,0,0,0,0
LJ52-NCX,128,1,0,1.0,0,0,0,1,0,0,0
GSNJ-S58,44,1,0,1.0,0,0,0,0,0,0,0
GSNJ-S58,87,1,0,1.0,0,0,0,0,0,0,0
GSNJ-S58,175,0,0,1.0,1,0,0,0,0,0,0
GSNJ-CQQ,9,0,0,1.0,1,0,0,0,0,0,0
GSNJ-CQQ,19,0,0,1.0,1,0,0,0,0,0,0
GSNJ-CQQ,32,1,0,1.0,0,0,0,1,0,0,0
GSNJ-CQQ,87,1,0,1.0,0,0,0,0,0,0,0
GSNJ-CQQ,90,0,0,1.0,1,0,0,0,0,0,0
GSNJ-CQQ,95,0,0,1.0,1,0,0,0,0,0,0
GSNJ-CQQ,175,0,0,1.0,1,0,0,0,0,0,0
GSNJ-CQQ,185,0,0,1.0,1,0,0,0,0,0,0
GSNJ-CQQ,269,1,0,1.0,0,0,1,0,0,0,0
LX3V-B5X,18,0,0,1.0,1,0,0,0,0,0,0
GSND-1L6,85,1,0,1.0,0,0,0,1,0,0,0
GSND-1L6,186,0,0,1.0,1,0,0,0,0,0,0
GSND-1L6,225,0,0,1.0,0,0,0,0,0,0,0
GSN8-WJF,29,1,1,1.0,0,0,1,0,0,0,0
GSN8-WJF,32,1,0,1.0,0,0,0,1,0,0,0
GSN8-WJF,82,1,0,1.0,0,0,0,0,0,0,0
GSN8-WJF,151,1,0,1.0,1,0,1,0,0,0,0
GSN8-WJF,208,1,1,1.0,0,0,0,0,0,0,0
GSN8-WJF,214,0,0,1.0,1,0,0,0,0,0,0
GSXL-8ST,32,1,0,1.0,0,0,0,1,0,0,0
GSXL-8ST,41,1,0,1.0,0,0,0,0,0,0,0
GSXL-8ST,87,1,0,1.0,0,0,0,0,0,0,0
GSXL-8ST,342,1,0,1.0,0,0,0,0,0,0,1
GSF8-WMX,19,0,0,1.0,1,0,0,0,0,0,0
GSF8-WMX,36,1,0,1.0,0,0,0,0,1,0,0
GSF8-WMX,73,1,0,1.0,0,0,0,0,1,0,0
GSF8-WMX,175,0,0,1.0,1,0,0,0,0,0,0
L6F3-45L,46,1,0,1.0,0,0,0,0,0,0,0
L6F3-45L,87,1,0,1.0,0,0,0,0,0,0,0
L2MV-V5V,46,1,0,1.0,0,0,0,0,0,0,0
L2MV-V5V,85,1,0,1.0,0,0,0,1,0,0,0
L2MV-V5V,87,1,0,1.0,0,0,0,0,0,0,0
L2MV-V5V,169,1,0,1.0,0,0,0,1,0,0,0
LVXF-N72,188,1,0,1.0,0,0,0,0,0,0,0
LVXF-N72,192,0,0,1.0,1,0,0,0,0,0,0
L19Y-TCW,32,1,0,1.0,0,0,0,1,0,0,0
L19Y-TCW,76,1,0,1.0,0,0,1,0,0,0,0
L19Y-TCW,85,1,0,1.0,0,0,0,1,0,0,0
L19Y-TCW,130,0,0,1.0,0,0,0,1,0,0,0
L19Y-TCW,165,1,0,1.0,0,0,1,0,0,0,0
L19Y-TCW,169,1,0,1.0,0,0,0,1,0,0,0
GSFV-LZG,47,1,0,1.0,0,0,0,0,0,0,0
GSFV-LZG,87,1,0,1.0,0,0,0,0,0,0,0
GSFV-LZG,169,1,0,1.0,0,0,0,1,0,0,0
LYV5-QJ9,64,0,0,1.0,1,0,0,0,0,0,0
LYV5-QJ9,85,1,0,1.0,0,0,0,1,0,0,0
LYV5-QJ9,130,0,0,1.0,0,0,0,1,0,0,0
LYV5-QJ9,169,1,0,1.0,0,0,0,1,0,0,0
LYV5-QJ9,189,0,0,1.0,0,1,0,0,0,0,0
LYV5-QJ9,196,0,0,1.0,1,0,0,0,0,0,0
LKP9-1ZX,84,1,0,1.0,0,0,0,1,0,0,0
LKP9-1ZX,169,1,0,1.0,0,0,0,1,0,0,0
GSF2-ZM9,169,1,0,1.0,0,0,0,1,0,0,0
GSF2-ZM9,308,1,0,1.0,0,0,1,0,0,0,0
GSF2-ZM9,332,1,0,1.0,0,0,0,0,0,0,1
M7G9-WLB,9,0,0,1.0,1,0,0,0,0,0,0
M7G9-WLB,19,0,0,1.0,1,0,0,0,0,0,0
M7G9-WLB,160,0,0,1.0,0,1,0,0,0,0,0
M7G9-WLB,175,0,0,1.0,1,0,0,0,0,0,0
M7G9-WLB,189,0,0,1.0,0,1,0,0,0,0,0
GSFK-DQG,20,0,0,1.0,1,0,0,0,0,0,0
GSFK-DQG,74,0,1,1.0,0,0,0,0,0,0,0
GSFK-DQG,85,1,0,1.0,0,0,0,1,0,0,0
GSFK-DQG,175,0,0,1.0,1,0,0,0,0,0,0
GSFK-DQG,188,1,0,1.0,0,0,0,0,0,0,0
GSFK-DQG,193,0,0,1.0,1,0,0,0,0,0,0
GSFK-DQG,208,1,1,1.0,0,0,0,0,0,0,0
GSFK-DQG,223,0,0,1.0,1,0,0,0,0,0,0
GMSD-HNZ,193,0,0,1.0,1,0,0,0,0,0,0
GSFN-Y29,44,1,0,1.0,0,0,0,0,0,0,0
GSFN-Y29,58,1,0,1.0,0,0,0,0,1,0,0
GSFN-Y29,87,1,0,1.0,0,0,0,0,0,0,0
GSFN-Y29,168,0,0,1.0,1,0,0,0,0,0,0
LR51-KDK,59,1,0,1.0,0,0,0,0,1,0,0
GSND-3L8,10,0,0,1.0,1,0,0,0,0,0,0
GSND-3L8,69,0,1,1.0,0,0,0,0,0,0,1
